Address,Price,Links,Dates,Details
"23564 E Clifton Place, Aurora, CO 80016","$769,500 ",https://www.zillow.com/homedetails/23564-E-Clifton-Pl-Aurora-CO-80016/54644604_zpid/,8 days on Zillow From 2023-08-25,"3 bds3 ba3,592 sqft"
"Manzanita Plan, The Aurora Highlands","$548,990+",https://www.zillow.com/community/aurora-highlands/2066580187_zpid/,Open: M:10AM-6PM;Tu:10A... From 2023-08-25,"3 bds2 ba2,133 sqft"
"1464 S Lima Court, Aurora, CO 80012","$612,000 ",https://www.zillow.com/homedetails/1464-S-Lima-Ct-Aurora-CO-80012/13047585_zpid/,8 days on Zillow From 2023-08-25,"5 bds3 ba2,828 sqft"
"27297 E Maple Avenue, Aurora, CO 80018","$650,000 ",https://www.zillow.com/homedetails/27297-E-Maple-Ave-Aurora-CO-80018/333901545_zpid/,3D Tour From 2023-08-25,"5 bds4 ba2,718 sqft"
"Residence One Plan, Berkeley Homes at Painted Prairie","$559,900+",https://www.zillow.com/community/berkeley-homes-at-painted-prairie/2061225366_zpid/,Open: M: 1:00 PM-5:00 P... From 2023-08-25,"3 bds3 ba1,743 sqft"
"16517 E Amherst Avenue, Aurora, CO 80013","$470,000 ",https://www.zillow.com/homedetails/16517-E-Amherst-Ave-Aurora-CO-80013/13084075_zpid/,"Price cut: $5,000 (Aug 24) From 2023-08-25","3 bds1 ba1,778 sqft"
"162 N Eaton Park Street, Aurora, CO 80018","$589,900 ",https://www.zillow.com/homedetails/162-N-Eaton-Park-St-Aurora-CO-80018/99650235_zpid/,8 days on Zillow From 2023-08-25,"4 bds3 ba3,314 sqft"
"Chicago Plan, Urban Collection at The Aurora Highlands","$412,950+",https://www.zillow.com/community/urban-collection-at-aurora-highlands/2070510155_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds3 ba1,475 sqft"
"Stonehaven Plan, Waterstone : The Monarch Collection","$720,900+",https://www.zillow.com/community/waterstone-monarch-collection/2069960464_zpid/,Open: Mon 1-6 ; Tue 10-... From 2023-08-25,"5 bds4 ba2,763 sqft"
"90 S Trussville Street, Aurora, CO 80018","$436,950 ",https://www.zillow.com/homedetails/90-S-Trussville-St-Aurora-CO-80018/2055967202_zpid/,9 days on Zillow From 2023-08-25,"3 bds3 ba1,430 sqft"
"18538 E Whitaker Circle Unit B, Aurora, CO 80015","$350,000 ",https://www.zillow.com/homedetails/18538-E-Whitaker-Cir-UNIT-B-Aurora-CO-80015/13109773_zpid/,9 days on Zillow From 2023-08-25,"2 bds2 ba1,440 sqft"
"22068 E 45th Place, Aurora, CO 80019","$639,500 ",https://www.zillow.com/homedetails/22068-E-45th-Pl-Aurora-CO-80019/334253511_zpid/,3D Tour From 2023-08-25,"4 bds4 ba3,424 sqft"
"1164 Chester Street, Aurora, CO 80010","$399,000 ",https://www.zillow.com/homedetails/1164-Chester-St-Aurora-CO-80010/13036475_zpid/,9 days on Zillow From 2023-08-25,3 bds1 ba950 sqft
"20964 E Doane Place, Aurora, CO 80013","$655,000 ",https://www.zillow.com/homedetails/20964-E-Doane-Pl-Aurora-CO-80013/118485669_zpid/,3D Tour From 2023-08-25,"4 bds4 ba3,429 sqft"
"Hemingway Plan, Harmony","$589,950+",https://www.zillow.com/community/harmony/2067387759_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"4 bds3 ba2,520 sqft"
"Elbert Plan, Waterstone : The Pioneer Collection","$596,900+",https://www.zillow.com/community/waterstone-pioneer-collection/2081248361_zpid/,Open: Mon 1-6 ; Tue 10-... From 2023-08-25,"3 bds3 ba1,883 sqft"
"Aster ; Residence 40215 Plan, The Outlook at Southshore","$714,990+",https://www.zillow.com/community/outlook-at-southshore/2063415426_zpid/,Open: Mon 10 - 6 Tue 10... From 2023-08-25,"4 bds4 ba2,940 sqft"
"Hopewell Plan, The Aurora Highlands","$631,950+",https://www.zillow.com/community/aurora-highlands/2070071007_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds3 ba2,752 sqft"
"Arlington Plan, Landmark at Mead at Southshore","$763,950+",https://www.zillow.com/community/landmark-at-mead-at-southshore/2069179977_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds2 ba1,880 sqft"
"Stanwood Plan, The Aurora Highlands","$671,990+",https://www.zillow.com/community/aurora-highlands/2066578055_zpid/,Open: M:10AM-6PM;Tu:10A... From 2023-08-25,"4 bds3 ba2,777 sqft"
"2043 S Salida Street, Aurora, CO 80013","$619,000 ",https://www.zillow.com/homedetails/2043-S-Salida-St-Aurora-CO-80013/13077714_zpid/,3D Tour From 2023-08-25,"4 bds3 ba3,106 sqft"
"19304 E 58th Circle, Aurora, CO 80019","$550,000 ",https://www.zillow.com/homedetails/19304-E-58th-Cir-Aurora-CO-80019/49457117_zpid/,9 days on Zillow From 2023-08-25,"4 bds3 ba1,922 sqft"
"11335 E 26th Avenue, Denver, CO 80238","$650,000 ",https://www.zillow.com/homedetails/11335-E-26th-Ave-Denver-CO-80238/121233909_zpid/,9 days on Zillow From 2023-08-25,"3 bds3 ba2,379 sqft"
"1540 Billings Street Lot E24, Aurora, CO 80011","$92,000 ",https://www.zillow.com/homedetails/1540-Billings-St-LOT-E24-Aurora-CO-80011/2055982831_zpid/,9 days on Zillow From 2023-08-25,"3 bds2 ba1,080 sqft"
"6270 N Fundy Street, Aurora, CO 80019","$617,500 ",https://www.zillow.com/homedetails/6270-N-Fundy-St-Aurora-CO-80019/103005900_zpid/,9 days on Zillow From 2023-08-25,"4 bds4 ba2,479 sqft"
"NEWCASTLE Plan, Harmony","$564,990+",https://www.zillow.com/community/harmony/2063468462_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds2 ba1,635 sqft"
"4296 S Halifax Way, Aurora, CO 80013","$439,000 ",https://www.zillow.com/homedetails/4296-S-Halifax-Way-Aurora-CO-80013/13095118_zpid/,9 days on Zillow From 2023-08-25,"3 bds2 ba1,256 sqft"
"730 Iola Street, Aurora, CO 80010","$385,000 ",https://www.zillow.com/homedetails/730-Iola-St-Aurora-CO-80010/13035029_zpid/,"Price cut: $15,000 (Aug 19) From 2023-08-25",2 bds1 ba917 sqft
"415 S Wheeling Way, Aurora, CO 80012","$470,000 ",https://www.zillow.com/homedetails/415-S-Wheeling-Way-Aurora-CO-80012/13040851_zpid/,9 days on Zillow From 2023-08-25,"4 bds2 ba2,346 sqft"
"19743 E Ida Circle, Aurora, CO 80015","$712,000 ",https://www.zillow.com/homedetails/19743-E-Ida-Cir-Aurora-CO-80015/13116086_zpid/,Open: Fri. 8am-7:30pm From 2023-08-25,"4 bds3 ba3,726 sqft"
"5109 S Fairplay Street, Aurora, CO 80015","$535,000 ",https://www.zillow.com/homedetails/5109-S-Fairplay-St-Aurora-CO-80015/295029511_zpid/,"Price cut: $13,500 (Jun 20) From 2023-08-25","4 bds4 ba1,889 sqft"
"3667 S Flanders Street, Aurora, CO 80013","$490,000 ",https://www.zillow.com/homedetails/3667-S-Flanders-St-Aurora-CO-80013/13093125_zpid/,Open: Sat. 10am-1pm From 2023-08-25,"4 bds3 ba2,138 sqft"
"24461 E Atlantic Drive, Aurora, CO 80018","$625,000 ",https://www.zillow.com/homedetails/24461-E-Atlantic-Dr-Aurora-CO-80014/2056013701_zpid/,Open: Mon 1-6 ; Tue 9-6... From 2023-08-25,"4 bds3 ba3,300 sqft"
"Pinnacle Plan, Harvest Ridge : The Pioneer Collection","$631,900+",https://www.zillow.com/community/harvest-ridge-pioneer-collection/2055990775_zpid/,Open: Mon 1-6 ; Tue 9-6... From 2023-08-25,"4 bds3 ba2,379 sqft"
"Tabor Plan, Harvest Ridge : The Pioneer Collection","$592,900+",https://www.zillow.com/community/harvest-ridge-pioneer-collection/2055990776_zpid/,Open: Mon 1-6 ; Tue 9-6... From 2023-08-25,"3 bds3 ba1,814 sqft"
"Evans Plan, Harvest Ridge : The Pioneer Collection","$618,900+",https://www.zillow.com/community/harvest-ridge-pioneer-collection/2055990777_zpid/,Open: Mon 1-6 ; Tue 9-6... From 2023-08-25,"4 bds3 ba2,140 sqft"
"262 Victor Street, Aurora, CO 80011","$550,000 ",https://www.zillow.com/homedetails/262-Victor-St-Aurora-CO-80011/13039872_zpid/,10 days on Zillow From 2023-08-25,"4 bds2 ba2,339 sqft"
"Columbia II ; Residence 50162 Plan, The Outlook at Southshore","$750,990+",https://www.zillow.com/community/outlook-at-southshore/2063415432_zpid/,Open: Mon 10 - 6 Tue 10... From 2023-08-25,"3 bds3 ba2,498 sqft"
"Delaney Plan, Landmark at Mead at Southshore","$801,950+",https://www.zillow.com/community/landmark-at-mead-at-southshore/2069179983_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"2 bds2 ba2,420 sqft"
"Quincy Plan, The Aurora Highlands","$606,990+",https://www.zillow.com/community/aurora-highlands/2066580188_zpid/,Open: M:10AM-6PM;Tu:10A... From 2023-08-25,"4 bds3 ba2,829 sqft"
"8814 S Winnipeg Court, Aurora, CO 80016","$800,000 ",https://www.zillow.com/homedetails/8814-S-Winnipeg-Ct-Aurora-CO-80016/249983040_zpid/,Open: Sun. 1-3pm From 2023-08-25,"3 bds3 ba5,050 sqft"
"24224 E Walsh Avenue, Aurora, CO 80018","$615,000 ",https://www.zillow.com/homedetails/24224-E-Walsh-Pl-Aurora-CO-80012/2056017987_zpid/,Open: Mon 1-6 ; Tue 10-... From 2023-08-25,"4 bds3 ba3,300 sqft"
"7572 S Quemoy Street, Aurora, CO 80016","$484,999 ",https://www.zillow.com/homedetails/7572-S-Quemoy-St-Aurora-CO-80016/68046574_zpid/,10 days on Zillow From 2023-08-25,"2 bds3 ba2,204 sqft"
"WILLOW Plan, Harmony","$529,990+",https://www.zillow.com/community/harmony/2063468464_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds2 ba1,291 sqft"
"19135 E Milan Circle, Aurora, CO 80013","$440,000 ",https://www.zillow.com/homedetails/19135-E-Milan-Cir-Aurora-CO-80013/13093838_zpid/,"Price cut: $10,000 (Aug 24) From 2023-08-25","3 bds2 ba1,428 sqft"
"12011 E Harvard Avenue Unit 103, Aurora, CO 80014","$248,900 ",https://www.zillow.com/homedetails/12011-E-Harvard-Ave-APT-103-Aurora-CO-80014/13054366_zpid/,"Price cut: $1,100 (Aug 21) From 2023-08-25",1 bd1 ba742 sqft
"Plan 1382 Modeled Plan, Painted Prairie","$499,990+",https://www.zillow.com/community/painted-prairie/2062312988_zpid/,Open: Mon-Thurs: 10 AM-... From 2023-08-25,"3 bds2 ba1,382 sqft"
"Arlington Plan, Harmony","$589,950+",https://www.zillow.com/community/harmony/2067387755_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds2 ba1,880 sqft"
"Coronado Plan, Mead at Southshore","$634,950+",https://www.zillow.com/community/mead-at-southshore/2062188235_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds3 ba2,750 sqft"
"Lapis Plan, The Aurora Highlands","$552,950+",https://www.zillow.com/community/aurora-highlands/2067509291_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds3 ba2,210 sqft"
"4576 S Jebel Way, Centennial, CO 80015","$714,900 ",https://www.zillow.com/homedetails/4576-S-Jebel-Way-Centennial-CO-80015/58770986_zpid/,"Price cut: $10,099 (Aug 24) From 2023-08-25","5 bds5 ba3,797 sqft"
"Brinnon II Plan, The Aurora Highlands","$579,990+",https://www.zillow.com/community/aurora-highlands/2066580190_zpid/,Open: M:10AM-6PM;Tu:10A... From 2023-08-25,"4 bds3 ba2,660 sqft"
"4501 N Quemoy Street, Aurora, CO 80019","$420,000 ",https://www.zillow.com/homedetails/4501-Quemoy-St-Aurora-CO-80019/334253323_zpid/,11 days on Zillow From 2023-08-25,"2 bds3 ba1,184 sqft"
"Hemingway Plan, Landmark at Mead at Southshore","$782,950+",https://www.zillow.com/community/landmark-at-mead-at-southshore/2069179978_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"4 bds3 ba2,520 sqft"
"17425 E Batavia Place Lot 188, Aurora, CO 80011","$68,000 ",https://www.zillow.com/homedetails/17425-E-Batavia-Pl-188-Aurora-CO-80011/58639396_zpid/,12 days on Zillow From 2023-08-25,3 bds2 ba896 sqft
"Plan 2390 Plan, Painted Prairie","$544,990+",https://www.zillow.com/community/painted-prairie/2062500244_zpid/,Open: Mon-Thurs: 10 AM-... From 2023-08-25,"3 bds3 ba2,399 sqft"
"22920 E Roxbury Drive Unit A, Aurora, CO 80016","$398,500 ",https://www.zillow.com/homedetails/22920-E-Roxbury-Dr-UNIT-A-Aurora-CO-80016/87626986_zpid/,12 days on Zillow From 2023-08-25,"2 bds2 ba1,144 sqft"
"322 N Geneva Street, Aurora, CO 80010","$560,990 ",https://www.zillow.com/homedetails/322-N-Geneva-St-Aurora-CO-80010/333901975_zpid/,12 days on Zillow From 2023-08-25,"3 bds3 ba1,715 sqft"
"91 S Sable Boulevard Unit F27, Aurora, CO 80012","$223,000 ",https://www.zillow.com/homedetails/91-S-Sable-Blvd-APT-F27-Aurora-CO-80012/13062795_zpid/,12 days on Zillow From 2023-08-25,1 bd1 ba602 sqft
"851 Jamaica Street, Aurora, CO 80010","$499,900 ",https://www.zillow.com/homedetails/851-Jamaica-St-Aurora-CO-80010/13034683_zpid/,12 days on Zillow From 2023-08-25,"5 bds2 ba2,240 sqft"
"Plan 2583 Plan, Painted Prairie","$561,990+",https://www.zillow.com/community/painted-prairie/2062312986_zpid/,Open: Mon-Thurs: 10 AM-... From 2023-08-25,"4 bds3 ba2,573 sqft"
"Pinnacle Plan, Waterstone : The Pioneer Collection","$631,900+",https://www.zillow.com/community/waterstone-pioneer-collection/2081248359_zpid/,Open: Mon 1-6 ; Tue 10-... From 2023-08-25,"4 bds3 ba2,379 sqft"
"Daniel Plan, Landmark at Mead at Southshore","$793,950+",https://www.zillow.com/community/landmark-at-mead-at-southshore/2069179980_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds2 ba2,320 sqft"
"21970 E Jamison Place, Aurora, CO 80016","$489,000 ",https://www.zillow.com/homedetails/21970-E-Jamison-Pl-Aurora-CO-80016/87623279_zpid/,13 days on Zillow From 2023-08-25,"3 bds3 ba2,591 sqft"
"22886 E Tufts Place Unit B, Aurora, CO 80015","$451,950 ",https://www.zillow.com/homedetails/22886-E-Tufts-Pl-B-Aurora-CO-80015/2056024030_zpid/,13 days on Zillow From 2023-08-25,"3 bds3 ba1,475 sqft"
"22908 E Tufts Place Unit B, Aurora, CO 80015","$451,950 ",https://www.zillow.com/homedetails/22908-E-Tufts-Pl-B-Aurora-CO-80015/2057454892_zpid/,13 days on Zillow From 2023-08-25,"3 bds3 ba1,475 sqft"
"181 S Waterloo Street, Aurora, CO 80018","$788,950 ",https://www.zillow.com/homedetails/181-S-Waterloo-Ct-Aurora-CO-80016/2056025067_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"5 bds4 ba3,737 sqft"
"EDMON Plan, Harmony","$579,990+",https://www.zillow.com/community/harmony/2063468460_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"4 bds3 ba1,844 sqft"
"2990 S Zeno Way, Aurora, CO 80013","$500,000 ",https://www.zillow.com/homedetails/2990-S-Zeno-Way-Aurora-CO-80013/13086181_zpid/,Open: Sat. 11am-2pm From 2023-08-25,"4 bds3 ba2,248 sqft"
"4415 N Quatar Court, Aurora, CO 80019","$465,000 ",https://www.zillow.com/homedetails/4415-N-Quatar-Ct-Aurora-CO-80019/337809923_zpid/,13 days on Zillow From 2023-08-25,"2 bds2 ba1,407 sqft"
"14282 E Hawaii Circle Unit D, Aurora, CO 80012","$216,000 ",https://www.zillow.com/homedetails/14282-E-Hawaii-Cir-UNIT-D-Aurora-CO-80012/13069343_zpid/,13 days on Zillow From 2023-08-25,"2 bds3 ba1,036 sqft"
"21871 E Allenspark Drive, Aurora, CO 80016","$935,000 ",https://www.zillow.com/homedetails/21871-E-Allenspark-Dr-Aurora-CO-80016/300015642_zpid/,Open: Sat. 12-2pm From 2023-08-25,"2 bds3 ba4,298 sqft"
"11571 E Cedar Avenue, Aurora, CO 80012","$354,900 ",https://www.zillow.com/homedetails/11571-E-Cedar-Ave-Aurora-CO-80012/13038894_zpid/,"Price cut: $5,100 (Aug 23) From 2023-08-25","3 bds3 ba1,728 sqft"
"17950 E Jarvis Place, Aurora, CO 80013","$549,000 ",https://www.zillow.com/homedetails/17950-E-Jarvis-Pl-Aurora-CO-80013/13095397_zpid/,3D Tour From 2023-08-25,"4 bds4 ba2,377 sqft"
"3851 S Genoa Court Unit D, Aurora, CO 80013","$440,000 ",https://www.zillow.com/homedetails/3851-S-Genoa-Ct-UNIT-D-Aurora-CO-80013/13092779_zpid/,Open: Fri. 8am-7:30pm From 2023-08-25,"4 bds4 ba1,713 sqft"
"19703 E Oxford Drive, Aurora, CO 80013","$435,000 ",https://www.zillow.com/homedetails/19703-E-Oxford-Dr-Aurora-CO-80013/13094924_zpid/,14 days on Zillow From 2023-08-25,"4 bds2 ba1,675 sqft"
"7776 S Eaton Park Court, Aurora, CO 80016","$800,000 ",https://www.zillow.com/homedetails/7776-S-Eaton-Park-Ct-Aurora-CO-80016/122250211_zpid/,3D Tour From 2023-08-25,"6 bds3 ba4,185 sqft"
"Stella Plan, The Aurora Highlands Horizon Collection","$492,990+",https://www.zillow.com/community/aurora-highlands-horizon-collection/2056057781_zpid/,Open: Mon:10AM-6PM;Tue:... From 2023-08-25,"4 bds3 ba1,951 sqft"
"Meridian Plan, The Aurora Highlands Horizon Collection","$497,990+",https://www.zillow.com/community/aurora-highlands-horizon-collection/2056057782_zpid/,Open: Mon:10AM-6PM;Tue:... From 2023-08-25,"4 bds3 ba2,076 sqft"
"24073 E Florida Avenue, Aurora, CO 80018","$579,000 ",https://www.zillow.com/homedetails/24073-E-Florida-Ave-Aurora-CO-80018/99661926_zpid/,"Price cut: $16,000 (Aug 25) From 2023-08-25","4 bds4 ba2,623 sqft"
"2229 S Nome Court, Aurora, CO 80014","$509,900 ",https://www.zillow.com/homedetails/2229-S-Nome-Ct-Aurora-CO-80014/13053190_zpid/,15 days on Zillow From 2023-08-25,"2 bds3 ba2,044 sqft"
"Exeter Plan, The Aurora Highlands","$633,990+",https://www.zillow.com/community/aurora-highlands/2066578054_zpid/,Open: M:10AM-6PM;Tu:10A... From 2023-08-25,"3 bds2 ba2,262 sqft"
"2219 Elmira Street, Aurora, CO 80010","$440,000 ",https://www.zillow.com/homedetails/2219-Elmira-St-Aurora-CO-80010/13019071_zpid/,15 days on Zillow From 2023-08-25,"3 bds1 ba1,000 sqft"
"1756 S Buchanan Circle, Aurora, CO 80018","$415,000 ",https://www.zillow.com/homedetails/1756-S-Buchanan-Cir-Aurora-CO-80018/87625827_zpid/,15 days on Zillow From 2023-08-25,"2 bds3 ba1,294 sqft"
"4513 S Richfield Street, Aurora, CO 80015","$440,000 ",https://www.zillow.com/homedetails/4513-S-Richfield-St-Aurora-CO-80015/13107189_zpid/,15 days on Zillow From 2023-08-25,"3 bds2 ba1,240 sqft"
"14152 E Linvale Place Unit 504, Aurora, CO 80014","$420,000 ",https://www.zillow.com/homedetails/14152-E-Linvale-Pl-APT-504-Aurora-CO-80014/13082379_zpid/,15 days on Zillow From 2023-08-25,"2 bds2 ba1,380 sqft"
"24472 E Atlantic Drive, Aurora, CO 80018","$565,000 ",https://www.zillow.com/homedetails/24472-E-Atlantic-Dr-Aurora-CO-80014/2056085537_zpid/,Open: Mon 1-6 ; Tue 9-6... From 2023-08-25,"3 bds3 ba2,569 sqft"
"1668 S Quintero Way, Aurora, CO 80017","$500,000 ",https://www.zillow.com/homedetails/1668-S-Quintero-Way-Aurora-CO-80017/13073573_zpid/,"Price cut: $49,000 (Aug 24) From 2023-08-25","6 bds3 ba1,764 sqft"
"25858 E Bayaud Avenue, Aurora, CO 80018","$649,000 ",https://www.zillow.com/homedetails/25858-E-Bayaud-Ave-Aurora-CO-80018/99646891_zpid/,3D Tour From 2023-08-25,"4 bds3 ba3,278 sqft"
"440 Uvalda Street, Aurora, CO 80011","$481,000 ",https://www.zillow.com/homedetails/440-Uvalda-St-Aurora-CO-80011/13039613_zpid/,Open: Fri. 8am-7:30pm From 2023-08-25,"4 bds3 ba2,240 sqft"
"17603 E Peakview Avenue, Aurora, CO 80016","$799,500 ",https://www.zillow.com/homedetails/17603-E-Peakview-Ave-Aurora-CO-80016/54646738_zpid/,"Price cut: $50,500 (Aug 18) From 2023-08-25","5 bds4 ba4,839 sqft"
"26732 E Hinsdale Place, Aurora, CO 80016","$777,000 ",https://www.zillow.com/homedetails/26732-E-Hinsdale-Pl-Aurora-CO-80016/295017445_zpid/,"Price cut: $12,900 (Aug 22) From 2023-08-25","4 bds4 ba4,107 sqft"
"5704 N Gibralter Way Unit 106, Aurora, CO 80019","$336,000 ",https://www.zillow.com/homedetails/5704-N-Gibralter-Way-APT-106-Aurora-CO-80019/63242160_zpid/,16 days on Zillow From 2023-08-25,"2 bds2 ba1,126 sqft"
"3848 N Grand Baker Street, Aurora, CO 80019","$783,950 ",https://www.zillow.com/homedetails/3848-N-Grand-Baker-St-Aurora-CO-80019/2056070067_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"5 bds4 ba3,964 sqft"
"1635 Ironton Street, Aurora, CO 80010","$409,999 ",https://www.zillow.com/homedetails/1635-Ironton-St-Aurora-CO-80010/13021474_zpid/,"Price cut: $10,000 (Aug 24) From 2023-08-25","3 bds1 ba1,050 sqft"
"8833 S Quemoy Court, Aurora, CO 80016","$900,000 ",https://www.zillow.com/homedetails/8833-S-Quemoy-Ct-Aurora-CO-80016/331684388_zpid/,3D Tour From 2023-08-25,"3 bds3 ba3,998 sqft"
"Alpine Plan, Harmony","$476,990+",https://www.zillow.com/community/harmony/2064153779_zpid/,Open: Monday?Saturday 1... From 2023-08-25,"3 bds2 ba1,700 sqft"
"7217 S Scottsburg Way, Aurora, CO 80016","$795,000 ",https://www.zillow.com/homedetails/7217-S-Scottsburg-Way-Aurora-CO-80016/295017312_zpid/,3D Tour From 2023-08-25,"4 bds4 ba3,926 sqft"
"1763 S Andes Circle, Aurora, CO 80017","$474,950 ",https://www.zillow.com/homedetails/1763-S-Andes-Way-Aurora-CO-80017/338358354_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds3 ba1,430 sqft"
"1761 S Andes Circle, Aurora, CO 80017","$474,950 ",https://www.zillow.com/homedetails/1761-S-Andes-Way-Aurora-CO-80017/338358087_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"3 bds3 ba1,475 sqft"
"16363 E 8th Place Avenue, Aurora, CO 80011","$465,000 ",https://www.zillow.com/homedetails/16363-E-8th-Pl-Aurora-CO-80011/13061220_zpid/,"Price cut: $5,000 (Aug 23) From 2023-08-25","3 bds2 ba1,848 sqft"
"650 S Norfolk Way, Aurora, CO 80017","$410,000 ",https://www.zillow.com/homedetails/650-S-Norfolk-Way-Aurora-CO-80017/68049629_zpid/,3D Tour From 2023-08-25,"2 bds3 ba1,714 sqft"
"BELLAMY Plan, Harmony","$593,990+",https://www.zillow.com/community/harmony/2063468465_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"4 bds3 ba2,125 sqft"
"17105 E Chenango Avenue Unit A, Aurora, CO 80015","$295,000 ",https://www.zillow.com/homedetails/17105-E-Chenango-Ave-UNIT-A-Aurora-CO-80015/13108055_zpid/,16 days on Zillow From 2023-08-25,2 bds2 ba992 sqft
"6016 N Netherland Court, Aurora, CO 80019","$750,000 ",https://www.zillow.com/homedetails/6016-N-Netherland-Ct-Aurora-CO-80019/313208328_zpid/,Open: Sat. 2-4pm From 2023-08-25,"4 bds4 ba3,217 sqft"
"7115 S Yantley Way, Aurora, CO 80016","$1,043,950 ",https://www.zillow.com/homedetails/7115-S-Yantley-Way-Aurora-CO-80016/338355884_zpid/,Open: M: 10:00 AM-6:00 ... From 2023-08-25,"4 bds5 ba5,061 sqft"
"19249 E Bates Avenue, Aurora, CO 80013","$575,000 ",https://www.zillow.com/homedetails/19249-E-Bates-Ave-Aurora-CO-80013/13088643_zpid/,3D Tour From 2023-08-25,"4 bds4 ba2,250 sqft"
"2275 Emporia Street, Aurora, CO 80010","$475,000 ",https://www.zillow.com/homedetails/2275-Emporia-St-Aurora-CO-80010/13019090_zpid/,Open: Fri. 8am-7:30pm From 2023-08-25,"4 bds2 ba1,542 sqft"
"588 S Mobile Street, Aurora, CO 80017","$390,000 ",https://www.zillow.com/homedetails/588-S-Mobile-Pl-Aurora-CO-80017/68049659_zpid/,17 days on Zillow From 2023-08-25,"2 bds3 ba1,714 sqft"
"14744 E Crestridge Drive, Centennial, CO 80015","$524,900 ",https://www.zillow.com/homedetails/14744-E-Crestridge-Dr-Centennial-CO-80015/125962700_zpid/,17 days on Zillow From 2023-08-25,"3 bds4 ba1,995 sqft"
"Antero Plan, Harmony","$489,990+",https://www.zillow.com/community/harmony/2064153783_zpid/,Open: Monday?Saturday 1... From 2023-08-25,"3 bds3 ba2,131 sqft"
"14109 E Dickinson Drive Unit B, Aurora, CO 80014","$239,900 ",https://www.zillow.com/homedetails/14109-E-Dickinson-Dr-UNIT-B-Aurora-CO-80014/13081475_zpid/,17 days on Zillow From 2023-08-25,1 bd1 ba725 sqft
"Harvard ; Residence 50266 Plan, The Outlook at Southshore","$865,990+",https://www.zillow.com/community/outlook-at-southshore/2063415428_zpid/,Open: Mon 10 - 6 Tue 10... From 2023-08-25,"5 bds5 ba3,548 sqft"
"3013 Vaughn Street, Aurora, CO 80011","$499,900 ",https://www.zillow.com/homedetails/3013-Vaughn-St-Aurora-CO-80011/13018623_zpid/,"Price cut: $20,100 (Aug 23) From 2023-08-25","4 bds2 ba1,900 sqft"
"22849 E Union Avenue, Aurora, CO 80015","$540,000 ",https://www.zillow.com/homedetails/22849-E-Union-Ave-Aurora-CO-80015/124749482_zpid/,17 days on Zillow From 2023-08-25,"2 bds2 ba1,423 sqft"
"23594 E Clifton Place, Aurora, CO 80016","$825,000 ",https://www.zillow.com/homedetails/23594-E-Clifton-Pl-Aurora-CO-80016/54644606_zpid/,"Price cut: $10,000 (Aug 24) From 2023-08-25","3 bds3 ba3,610 sqft"
"17473 E Mansfield Avenue Unit 111wl, Aurora, CO 80013","$249,900 ",https://www.zillow.com/homedetails/17473-E-Mansfield-Ave-APT-111WL-Aurora-CO-80013/13096681_zpid/,17 days on Zillow From 2023-08-25,1 bd1 ba800 sqft
"14872 E Kansas Place, Aurora, CO 80012","$530,000 ",https://www.zillow.com/homedetails/14872-E-Kansas-Pl-Aurora-CO-80012/13067791_zpid/,14 days on Zillow From 2023-08-25,"5 bds4 ba2,320 sqft"
"1540 Billings Street Lot C28, Aurora, CO 80011","$28,000 ",https://www.zillow.com/homedetails/1540-Billings-St-28C-Aurora-CO-80011/58645670_zpid/,14 days on Zillow From 2023-08-25,2 bds2 ba784 sqft
"1697 S Andes Way, Aurora, CO 80017","$474,900 ",https://www.zillow.com/homedetails/1697-S-Andes-Cir-Aurora-CO-80017/338358085_zpid/,14 days on Zillow From 2023-08-25,"3 bds3 ba1,474 sqft"
"12823 E Nevada Circle, Aurora, CO 80012","$525,000 ",https://www.zillow.com/homedetails/12823-E-Nevada-Cir-Aurora-CO-80012/13041204_zpid/,"Price cut: $5,000 (Aug 25) From 2023-08-25","3 bds2 ba2,190 sqft"
"15541 E Jewell Place, Aurora, CO 80013","$500,000 ",https://www.zillow.com/homedetails/15541-E-Jewell-Pl-Aurora-CO-80013/13079289_zpid/,"Price cut: $15,000 (Aug 18) From 2023-08-25","4 bds3 ba1,764 sqft"
